study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,submission_accession,tax_id,scientific_name,library_name,fastq_ftp,submitted_ftp,Sample,Source,RIF pDST-Deeplex,INH pDST-Deeplex,PZA pDST-Deeplex,EMB pDST-Deeplex,SM pDST-Deeplex,FQ pDST-Deeplex,KAN pDST-Deeplex,AMI pDST-Deeplex,CAP pDST-Deeplex,ETH pDST-Deeplex,LIN pDST-Deeplex,sample_alias
PRJEB25999,SAMEA3377907,ERS2401013,ERX2535551,ERR2516335,ERA1302803,1773,Mycobacterium tuberculosis,BE-188. Genoscreen. 13MY1780. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516335/ERR2516335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516335/ERR2516335_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516335/9634.1.e394be4ebdeb40da651ea10cbcb325c4.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516335/9634.2.4991f45627eb70e1043e3aea9a8044da.fq.gz,13MY1780,SBN TB Ref Center,S-S,S-S,R-R,S-S,ND,S-U,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3377908,ERS2401014,ERX2535552,ERR2516336,ERA1302804,1773,Mycobacterium tuberculosis,BE-78. Genoscreen. 13MY0200. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/006/ERR2516336/ERR2516336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/006/ERR2516336/ERR2516336_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516336/9636.1.b916b6eba7472c54eb2117c78cb1de37.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516336/9636.2.0d6d10584460ddd375d3eadb6144e641.fq.gz,13MY0200,SBN TB Ref Center,R-R,R-R,R-R,R-R,ND,R-S,ND,S-S,ND,R-U,ND,NA
PRJEB25999,SAMEA3388833,ERS2401025,ERX2535563,ERR2516347,ERA1302815,1773,Mycobacterium tuberculosis,BE-67. Genoscreen. 12MY1475. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2516347/ERR2516347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2516347/ERR2516347_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516347/9706.1.d21db76d2f6f89f5a978f97c4a83e5b2.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516347/9706.2.f2236a1de271111832c17c5788eacd5a.fq.gz,12MY1475,SBN TB Ref Center,R-R,R-R,R-R,S-S,ND,S-S,ND,S-S,ND,S-U,ND,NA
PRJEB25999,SAMEA3388834,ERS2401026,ERX2535564,ERR2516348,ERA1302816,1773,Mycobacterium tuberculosis,BE-152. Genoscreen. 13MY1213. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516348/ERR2516348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516348/ERR2516348_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516348/9707.1.16c2b8c4be4fa9585f1a40118a2a0f08.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516348/9707.2.5f503434dae528286843b3901771e799.fq.gz,13MY1213,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3388835,ERS2401027,ERX2535565,ERR2516349,ERA1302817,1773,Mycobacterium tuberculosis,BE-70. Genoscreen. 12MY1730. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2516349/ERR2516349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2516349/ERR2516349_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516349/9720.1.82cf030d41fc5a13b6508bb96b71922e.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516349/9720.2.e07ac7facce11f1a97d80fc71d200493.fq.gz,12MY1730,SBN TB Ref Center,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA
PRJEB25999,SAMEA3390410,ERS2401029,ERX2535567,ERR2516351,ERA1302819,1773,Mycobacterium tuberculosis,BE-79. Genoscreen. 13MY0292. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516351/ERR2516351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516351/ERR2516351_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516351/9738.1.96806fa60ea99da69ff2e655b7f6e35b.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516351/9738.2.c5c0aaa7b26d2322612e2742d0844f37.fq.gz,13MY0292,SBN TB Ref Center,R-R,R-R,S-S,S-S,ND,S-U,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3390411,ERS2401030,ERX2535568,ERR2516352,ERA1302820,1773,Mycobacterium tuberculosis,BE-55. Genoscreen. 11MY1339. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516352/ERR2516352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516352/ERR2516352_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516352/9740.1.6bec69ec60241938904c4abdec091efb.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516352/9740.2.603c0fff2ed49d4f61bd3c573b24ef3e.fq.gz,11MY1339,SBN TB Ref Center,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,NA
PRJEB25999,SAMEA3390413,ERS2401032,ERX2535570,ERR2516354,ERA1302822,1773,Mycobacterium tuberculosis,BE-198. Genoscreen. 13MY1937. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2516354/ERR2516354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2516354/ERR2516354_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516354/9745.1.0cf8fdc2e5ee908dc800546965af23cd.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516354/9745.2.86a6f0b5b372d1dcde0906a0a71c22e6.fq.gz,13MY1937,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392381,ERS2401036,ERX2535574,ERR2516358,ERA1302826,1773,Mycobacterium tuberculosis,BE-201. Genoscreen. 13MY1983. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516358/ERR2516358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516358/ERR2516358_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516358/9764.1.0d7fbadbc59f2a4c6db3e27737e121b5.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516358/9764.2.d25a7390f5b47abd436f3c845083bbc5.fq.gz,13MY1983,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392385,ERS2401040,ERX2535578,ERR2516362,ERA1302830,1773,Mycobacterium tuberculosis,BE-164. Genoscreen. 13MY1323. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516362/ERR2516362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516362/ERR2516362_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516362/9796.1.91a209b054f3d78c1d111b009224ca05.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516362/9796.2.8c0a8f5d501bdbe89d7e3b0a6004cbc7.fq.gz,13MY1323,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392388,ERS2401043,ERX2535581,ERR2516365,ERA1302833,1773,Mycobacterium tuberculosis,BE-68. Genoscreen. 12MY1487. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516365/ERR2516365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516365/ERR2516365_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516365/9814.1.39b5632a50e65c2ab11927025f97ad48.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516365/9814.2.e3f80ce73285ea52e81cff03b93f8f76.fq.gz,12MY1487,SBN TB Ref Center,R-R,R-U,R-R,S-S,ND,S-S,ND,S-S,ND,S-S,S-S,NA
PRJEB25999,SAMEA3392390,ERS2401045,ERX2535583,ERR2516367,ERA1302835,1773,Mycobacterium tuberculosis,BE-36. Genoscreen. 09MY0426. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2516367/ERR2516367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2516367/ERR2516367_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516367/9824.1.542cce19f69685980b7ed1d9a3efcb2f.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516367/9824.2.9f233a4683a58c8221d9bc2e9322cc39.fq.gz,09MY0426,SBN TB Ref Center,R-R,R-R,R-R,R-R,ND,S-S,ND,S-S,ND,S-U,ND,NA
PRJEB25999,SAMEA3392391,ERS2401046,ERX2535584,ERR2516368,ERA1302836,1773,Mycobacterium tuberculosis,BE-220. Genoscreen. 13MY2189. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516368/ERR2516368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516368/ERR2516368_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516368/9825.1.5500c02dc9e6d3ea22f16f85c7e4076f.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516368/9825.2.efaee2c74ea89b7fc9faa8abb3677002.fq.gz,13MY2189,SBN TB Ref Center,S-U,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392392,ERS2401047,ERX2535585,ERR2516369,ERA1302837,1773,Mycobacterium tuberculosis,BE-141. Genoscreen. 13MY1127. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2516369/ERR2516369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/009/ERR2516369/ERR2516369_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516369/9831.1.17958ac9ac94a31f2e1b5173b3f506b6.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516369/9831.2.037cb18965766ec16bcf9c3e5a98db03.fq.gz,13MY1127,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392393,ERS2401048,ERX2535586,ERR2516370,ERA1302838,1773,Mycobacterium tuberculosis,BE-146. Genoscreen. 13MY1163. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2516370/ERR2516370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2516370/ERR2516370_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516370/9835.1.e8ec74ccfe273ab2452724a427c738fc.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516370/9835.2.e8710290f3f44ef101a173c1ee71c692.fq.gz,13MY1163,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392394,ERS2401049,ERX2535587,ERR2516371,ERA1302839,1773,Mycobacterium tuberculosis,BE-180. Genoscreen. 13MY1581. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516371/ERR2516371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516371/ERR2516371_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516371/9837.1.16e9dfad0e2cec46b230342f79c5bdb8.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516371/9837.2.bbb7888f6a82b3245f9dda50fe6e71e2.fq.gz,13MY1581,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392395,ERS2401050,ERX2535588,ERR2516372,ERA1302840,1773,Mycobacterium tuberculosis,BE-128. Genoscreen. 13MY1003. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516372/ERR2516372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516372/ERR2516372_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516372/9841.1.40a04b19518e0ccbf4217a38e58c467a.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516372/9841.2.09f8c1d6589eecc674ff3c51633d9a15.fq.gz,13MY1003,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392405,ERS2401051,ERX2535589,ERR2516373,ERA1302841,1773,Mycobacterium tuberculosis,BE-46. Genoscreen. 11MY0214. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2516373/ERR2516373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2516373/ERR2516373_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516373/9848.1.7fb53312f79a4dbcf6a68e06f755cc0b.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516373/9848.2.b36f9a7fb794ebc3f8dc3636380c7e3e.fq.gz,11MY0214,SBN TB Ref Center,R-R,R-R,R-R,R-R,ND,S-S,ND,S-S,ND,S-R,ND,NA
PRJEB25999,SAMEA3392406,ERS2401052,ERX2535590,ERR2516374,ERA1302842,1773,Mycobacterium tuberculosis,BE-195. Genoscreen. 13MY1864. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2516374/ERR2516374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/004/ERR2516374/ERR2516374_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516374/9851.1.aaea07a37d604e9d30c6c66ddac2c9aa.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516374/9851.2.b692a8800e8e19be2ac91e04cda93069.fq.gz,13MY1864,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392410,ERS2401056,ERX2535594,ERR2516378,ERA1302846,1773,Mycobacterium tuberculosis,BE-193. Genoscreen. 13MY1825. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516378/ERR2516378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516378/ERR2516378_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516378/9868.1.93dcc440e0bd63e17952f11ea5377905.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516378/9868.2.09a47948b58348f95f072b2480aecf2d.fq.gz,13MY1825,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-U,ND,S-S,ND,NA
PRJEB25999,SAMEA3392412,ERS2401058,ERX2535596,ERR2516380,ERA1302848,1773,Mycobacterium tuberculosis,BE-153. Genoscreen. 13MY1216. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2516380/ERR2516380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2516380/ERR2516380_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516380/9875.1.3ae65e33c60645cab2827cf9a8a05a4d.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516380/9875.2.cd8aecb8862b4a0bc621e19b4f1e8b6a.fq.gz,13MY1216,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-U,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392413,ERS2401059,ERX2535597,ERR2516381,ERA1302849,1773,Mycobacterium tuberculosis,BE-196. Genoscreen. 13MY1867. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516381/ERR2516381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2516381/ERR2516381_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516381/9883.1.03061b6c866fb5d72fb5c67827a3a5d6.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516381/9883.2.771faa42df77d75ae521730c35f35cbf.fq.gz,13MY1867,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392414,ERS2401060,ERX2535598,ERR2516382,ERA1302850,1773,Mycobacterium tuberculosis,BE-48. Genoscreen. 11MY0596. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516382/ERR2516382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2516382/ERR2516382_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516382/9885.1.e3f085fdae2e227f990d4bd06a6ecb73.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516382/9885.2.d273f0a5ecfc5e134e70f29547312194.fq.gz,11MY0596,SBN TB Ref Center,R-R,R-R,R-R,R-S,ND,S-S,ND,S-S,ND,S-R,ND,NA
PRJEB25999,SAMEA3392415,ERS2401061,ERX2535599,ERR2516383,ERA1302851,1773,Mycobacterium tuberculosis,BE-137. Genoscreen. 13MY1106. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2516383/ERR2516383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/003/ERR2516383/ERR2516383_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516383/9886.1.080f2270620e05de5ee05890ba19f805.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516383/9886.2.b453b85a579726d6dd708706112cd990.fq.gz,13MY1106,SBN TB Ref Center,S-S,S-U,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392506,ERS2401066,ERX2535604,ERR2516388,ERA1302856,1773,Mycobacterium tuberculosis,BE-194. Genoscreen. 13MY1832. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516388/ERR2516388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/008/ERR2516388/ERR2516388_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516388/9934.1.3df4c83c6776211abc414431b21c1490.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516388/9934.2.e4038189cb448ea3f9578418f30fd606.fq.gz,13MY1832,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-U,ND,S-S,ND,S-S,ND,NA
PRJEB25999,SAMEA3392513,ERS2401073,ERX2535611,ERR2516395,ERA1302863,1773,Mycobacterium tuberculosis,BE-217. Genoscreen. 13MY2167. 1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516395/ERR2516395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/005/ERR2516395/ERR2516395_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516395/9974.1.a9877e09a3ff7c813ea150f4f63973cf.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR251/ERR2516395/9974.2.20ff76846fb0ba7dd6e6bb642223d7b4.fq.gz,13MY2167,SBN TB Ref Center,S-S,S-S,S-S,S-S,ND,S-S,ND,S-S,ND,S-S,ND,NA
PRJEB31023,SAMEA5282322,ERS3089590,ERX3161303,ERR3132072,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132072/ERR3132072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132072/ERR3132072_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132072/TDR_1_S86_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132072/TDR_1_S86_L002_R2_001.fastq.gz,TB-TDR-0001,BCCM,R-R,S-U,ND,S-S,S-U,ND,ND,ND,ND,ND,ND,TDR-1
PRJEB31023,SAMEA5282323,ERS3089591,ERX3161304,ERR3132073,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132073/ERR3132073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132073/ERR3132073_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132073/TDR_10_S168_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132073/TDR_10_S168_L002_R2_001.fastq.gz,TB-TDR-0010,BCCM,R-R,R-U,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-10
PRJEB31023,SAMEA5282324,ERS3089592,ERX3161305,ERR3132074,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132074/ERR3132074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132074/ERR3132074_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132074/TDR_100_S104_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132074/TDR_100_S104_L002_R2_001.fastq.gz,TB-TDR-0100,BCCM,R-R,R-R,ND,R-R,S-S,ND,ND,ND,ND,ND,ND,TDR-100
PRJEB31023,SAMEA5282325,ERS3089593,ERX3161306,ERR3132075,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132075/ERR3132075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132075/ERR3132075_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132075/TDR_101_S80_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132075/TDR_101_S80_L002_R2_001.fastq.gz,TB-TDR-0101,BCCM,R-R,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-101
PRJEB31023,SAMEA5282326,ERS3089594,ERX3161307,ERR3132076,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132076/ERR3132076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132076/ERR3132076_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132076/TDR_102_S81_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132076/TDR_102_S81_L002_R2_001.fastq.gz,TB-TDR-0102,BCCM,R-R,R-R,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-102
PRJEB31023,SAMEA5282327,ERS3089595,ERX3161308,ERR3132077,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132077/ERR3132077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132077/ERR3132077_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132077/TDR_103_S116_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132077/TDR_103_S116_L002_R2_001.fastq.gz,TB-TDR-0103,BCCM,S-S,R-R,ND,R-S,S-S,ND,ND,ND,ND,ND,ND,TDR-103
PRJEB31023,SAMEA5282328,ERS3089596,ERX3161309,ERR3132078,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132078/ERR3132078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132078/ERR3132078_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132078/TDR_104_S82_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132078/TDR_104_S82_L002_R2_001.fastq.gz,TB-TDR-0104,BCCM,S-S,R-R,ND,R-R,S-S,ND,ND,ND,ND,ND,ND,TDR-104
PRJEB31023,SAMEA5282329,ERS3089597,ERX3161310,ERR3132079,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132079/ERR3132079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132079/ERR3132079_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132079/TDR_105_S128_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132079/TDR_105_S128_L002_R2_001.fastq.gz,TB-TDR-0105,BCCM,S-S,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-105
PRJEB31023,SAMEA5282330,ERS3089598,ERX3161311,ERR3132080,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132080/ERR3132080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132080/ERR3132080_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132080/TDR_106_S83_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132080/TDR_106_S83_L002_R2_001.fastq.gz,TB-TDR-0106,BCCM,R-R,R-R,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-106
PRJEB31023,SAMEA5282331,ERS3089599,ERX3161312,ERR3132081,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132081/ERR3132081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132081/ERR3132081_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132081/TDR_107_S140_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132081/TDR_107_S140_L002_R2_001.fastq.gz,TB-TDR-0107,BCCM,S-S,R-R,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-107
