scientific_name,submitted_ftp,submitted_md5,sample_alias.x,country.x,fastq_ftp,fastq_md5,library_layout,shortFTP,sample_accession,Run,study_accession,analysis_accession,sample_alias.y,country.y,ciprofloxacin MIC,train_test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794762/SAMEA104188716_Dec-2018.txt,1c8ad1fcc88a3f28fd163554c925d088,20151319,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060068/ERR2060068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060068/ERR2060068_2.fastq.gz,310a24c366660e8b64b00f70eec86e36;4a3e69cdc5f5390c6b334710b9ac614d,PAIRED,SAMEA104188716_,SAMEA104188716,ERR2060068,PRJEB21997,ERZ794762,20151319,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794763/SAMEA104188783_Dec-2018.txt,647f764e45fbcf15f501b626bb4d95fb,V070,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060135/ERR2060135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060135/ERR2060135_2.fastq.gz,6a76260e1350ee364fe2a5f288d9583f;9882d4f8ca55ed086b7069ad0b9cb3dd,PAIRED,SAMEA104188783_,SAMEA104188783,ERR2060135,PRJEB21997,ERZ794763,V070,Viet Nam,12,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794764/SAMEA104188690_Dec-2018.txt,7ea919a1a3653ec84522802ebae06b8a,20151198,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060042/ERR2060042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060042/ERR2060042_2.fastq.gz,f6be9ebbd8d1aeeb9ab0472287a439b3;24afdc24864825af6ede34484899e277,PAIRED,SAMEA104188690_,SAMEA104188690,ERR2060042,PRJEB21997,ERZ794764,20151198,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794765/SAMEA104188792_Dec-2018.txt,e5ef87b82dc87932f89e363574c42e84,V079,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060144/ERR2060144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060144/ERR2060144_2.fastq.gz,c40755110cea4c0a60df414d5164bca8;003c02a307b2c4276a5064da52c077f7,PAIRED,SAMEA104188792_,SAMEA104188792,ERR2060144,PRJEB21997,ERZ794765,V079,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794766/SAMEA104188682_Dec-2018.txt,86d722da2e5c2ece3dd5022f499b6d11,20151015,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060034/ERR2060034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060034/ERR2060034_2.fastq.gz,50d34040287c193a91dfdbb8098b719d;3416768c639d2bf1352dec149c804d9b,PAIRED,SAMEA104188682_,SAMEA104188682,ERR2060034,PRJEB21997,ERZ794766,20151015,Viet Nam,0.5,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794767/SAMEA104188756_Dec-2018.txt,7e7c00e7fd23e0df11c985d24a88cfd3,20160148,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060108/ERR2060108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060108/ERR2060108_2.fastq.gz,f9580e95c37c69f5368582cd05b8f032;e839be456449b680577d0c128f72fc9c,PAIRED,SAMEA104188756_,SAMEA104188756,ERR2060108,PRJEB21997,ERZ794767,20160148,Viet Nam,0.5,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794768/SAMEA104188702_Dec-2018.txt,1a2c4347752bc586317a4c3a4b0c965c,20151213,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060054/ERR2060054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060054/ERR2060054_2.fastq.gz,4a4444627586c8af526d3dc7d91afa43;e6a55b80c88f13daa0919175a7ee6ad3,PAIRED,SAMEA104188702_,SAMEA104188702,ERR2060054,PRJEB21997,ERZ794768,20151213,Viet Nam,0.5,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794769/SAMEA104188786_Dec-2018.txt,c644913e6b0be4be0a5d53acfb52d830,V073,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060138/ERR2060138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060138/ERR2060138_2.fastq.gz,67a9e5efee514b42da248051dbec30d8;e3d7f07ee04fa085b8a194272ed8fc41,PAIRED,SAMEA104188786_,SAMEA104188786,ERR2060138,PRJEB21997,ERZ794769,V073,Viet Nam,0.5,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794770/SAMEA104188712_Dec-2018.txt,2bbc4d3e3297a6cfd6f71f6940485066,20151314,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060064/ERR2060064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060064/ERR2060064_2.fastq.gz,07c48b05c8ad6c56a4367e4dac8f8efd;69e6068898cdf2f3f37be965fe8b80c8,PAIRED,SAMEA104188712_,SAMEA104188712,ERR2060064,PRJEB21997,ERZ794770,20151314,Viet Nam,0.125,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794771/SAMEA104188766_Dec-2018.txt,e10ade316d5201cf529917f358fe5238,20160158,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060118/ERR2060118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060118/ERR2060118_2.fastq.gz,84a3fe72f73e41cbcb3383ab78a48a33;18476619bfa38ca5cc7cef458d742bf5,PAIRED,SAMEA104188766_,SAMEA104188766,ERR2060118,PRJEB21997,ERZ794771,20160158,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794772/SAMEA104188768_Dec-2018.txt,3dd0bf13cc37eee4a7a5bbd9befa879e,20160160,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060120/ERR2060120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060120/ERR2060120_2.fastq.gz,487a46dd5b40837caea465926cd07480;30fb83c76d165d072d3d4bbf43588278,PAIRED,SAMEA104188768_,SAMEA104188768,ERR2060120,PRJEB21997,ERZ794772,20160160,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794773/SAMEA104188718_Dec-2018.txt,072db3afa794acfe2dc9157dc1ba455a,20151354,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060070/ERR2060070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060070/ERR2060070_2.fastq.gz,4d1159189b0f854016e96d088badd6a1;1dcd16807a7b689b08112485bf5004dd,PAIRED,SAMEA104188718_,SAMEA104188718,ERR2060070,PRJEB21997,ERZ794773,20151354,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794774/SAMEA104188709_Dec-2018.txt,caefebb76330909f78231a31c41216f8,20151311,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060061/ERR2060061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060061/ERR2060061_2.fastq.gz,fbe620f24e96b9d4ec26684207c27e3a;674656c832d811c44a6d4af797bc53ec,PAIRED,SAMEA104188709_,SAMEA104188709,ERR2060061,PRJEB21997,ERZ794774,20151311,Viet Nam,0.125,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794775/SAMEA104188705_Dec-2018.txt,1e238c0b0804d94a06ef8077b1661a2c,20151216,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060057/ERR2060057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060057/ERR2060057_2.fastq.gz,a99f8fd47d6befdf94b30ef5812751f4;31be38cd50780aa0fb92a96083975b65,PAIRED,SAMEA104188705_,SAMEA104188705,ERR2060057,PRJEB21997,ERZ794775,20151216,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794776/SAMEA104188785_Dec-2018.txt,42d8d48e45e5f9b46e694b97faa65706,V072,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060137/ERR2060137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060137/ERR2060137_2.fastq.gz,f90166c05d78a4137f6eac0be0f0663c;f53a8433e09f35611bde99e981975669,PAIRED,SAMEA104188785_,SAMEA104188785,ERR2060137,PRJEB21997,ERZ794776,V072,Viet Nam,0.38,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794777/SAMEA104188697_Dec-2018.txt,29411d24ea2674bd3c2936a0fe72c638,20151205,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060049/ERR2060049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060049/ERR2060049_2.fastq.gz,19cb0ffafbe83840d89ec2df99da3a13;7a0963d237166b271bf9dc41ad33d0c4,PAIRED,SAMEA104188697_,SAMEA104188697,ERR2060049,PRJEB21997,ERZ794777,20151205,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794778/SAMEA104188721_Dec-2018.txt,f595ff60c73f21b21609524265f4f023,20151358,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060073/ERR2060073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060073/ERR2060073_2.fastq.gz,1df68d6e1070f31e5163a92e6eed9a1b;749e662bc260729fa20763e2febeadc9,PAIRED,SAMEA104188721_,SAMEA104188721,ERR2060073,PRJEB21997,ERZ794778,20151358,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794779/SAMEA104188754_Dec-2018.txt,ccff72a5837da17425fa74d5c7cf109e,20160146,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060106/ERR2060106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060106/ERR2060106_2.fastq.gz,c2f6bc34617b990e11ae9d5a16fa0092;079f981a9fef32130766b9c418b67b5f,PAIRED,SAMEA104188754_,SAMEA104188754,ERR2060106,PRJEB21997,ERZ794779,20160146,Viet Nam,0.012,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794780/SAMEA104188748_Dec-2018.txt,e3bfa0f3174f9e6cbf3d3e4f48ce5ef0,20160105,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060100/ERR2060100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060100/ERR2060100_2.fastq.gz,a468d7f459a2f0a93c27c5962e76a02d;a4b08f853bdada97a26f097ae46534f0,PAIRED,SAMEA104188748_,SAMEA104188748,ERR2060100,PRJEB21997,ERZ794780,20160105,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794781/SAMEA104188686_Dec-2018.txt,7551fcad43fd964b5622c461d099ec4c,20151020,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060038/ERR2060038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060038/ERR2060038_2.fastq.gz,7462eaafcc2224466063b62ad02f470d;b98c79d0195b48bf9919da9868aa2217,PAIRED,SAMEA104188686_,SAMEA104188686,ERR2060038,PRJEB21997,ERZ794781,20151020,Viet Nam,0.5,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794782/SAMEA104188777_Dec-2018.txt,59570c247eaef42b3654ff91dcfc3809,20160169,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060129/ERR2060129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060129/ERR2060129_2.fastq.gz,724a576645cfe88542d62467dd1fe5e4;4249f839af3c39e7efb21dacae7475bd,PAIRED,SAMEA104188777_,SAMEA104188777,ERR2060129,PRJEB21997,ERZ794782,20160169,Viet Nam,0.19,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794783/SAMEA104188681_Dec-2018.txt,caa9a29e9dbfeb9ae2e0052485bed595,20151014,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060033/ERR2060033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060033/ERR2060033_2.fastq.gz,40f2c98b0de6f0ca2a80ee59047ff5ae;6221f5b1b23f1eb299e032c0ce88e037,PAIRED,SAMEA104188681_,SAMEA104188681,ERR2060033,PRJEB21997,ERZ794783,20151014,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794784/SAMEA104188776_Dec-2018.txt,7bf14ce3c2c4641c92a63f2cdfbe2e02,20160168,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060128/ERR2060128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060128/ERR2060128_2.fastq.gz,0ec06a63691bc501fd27c396fa546115;e85ad51ad8c556a3f3525cfdd52b26e9,PAIRED,SAMEA104188776_,SAMEA104188776,ERR2060128,PRJEB21997,ERZ794784,20160168,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794785/SAMEA104188753_Dec-2018.txt,42af0f3812d1c940d9d268b88b09f6f1,20160110,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060105/ERR2060105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060105/ERR2060105_2.fastq.gz,29a9c8560a017a6dc38ae97d4fbbb69b;433bd12ac3a95ee2e10d5576805dfb02,PAIRED,SAMEA104188753_,SAMEA104188753,ERR2060105,PRJEB21997,ERZ794785,20160110,Viet Nam,0.125,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794786/SAMEA104188778_Dec-2018.txt,c99d5f7e90597a3182c7eecd7d3d104d,20160170,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060130/ERR2060130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060130/ERR2060130_2.fastq.gz,e4102054c979b026a69b6878f74326f6;2eaca76364a97cc55a8c7efa0834aa62,PAIRED,SAMEA104188778_,SAMEA104188778,ERR2060130,PRJEB21997,ERZ794786,20160170,Viet Nam,0.19,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794787/SAMEA104188762_Dec-2018.txt,cd7ca62b7a49e845eead0af1d54164fb,20160154,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060114/ERR2060114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060114/ERR2060114_2.fastq.gz,cd59cd35d3ef9099c755acb1a23beaa2;5566cb3b64f2b84d9078befe7e95ef60,PAIRED,SAMEA104188762_,SAMEA104188762,ERR2060114,PRJEB21997,ERZ794787,20160154,Viet Nam,0.19,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794788/SAMEA104188730_Dec-2018.txt,a63558ce90ff8f85061c72acd212464a,20151479,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060082/ERR2060082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060082/ERR2060082_2.fastq.gz,9c99d9053bd19860c6d2b14379e35865;2a00ffdfda39006cad0a75155f51bd43,PAIRED,SAMEA104188730_,SAMEA104188730,ERR2060082,PRJEB21997,ERZ794788,20151479,Viet Nam,0.19,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794789/SAMEA104188714_Dec-2018.txt,92ae76191c4684f8a982827deb97e686,20151317,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060066/ERR2060066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060066/ERR2060066_2.fastq.gz,1888c68ea1f3a342a4fdf6554528302b;bf7032c5d896396ac29f5f6e66712b60,PAIRED,SAMEA104188714_,SAMEA104188714,ERR2060066,PRJEB21997,ERZ794789,20151317,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794790/SAMEA104188739_Dec-2018.txt,83e30fe8742e25038b5da01616dc1697,20160095,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060091/ERR2060091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060091/ERR2060091_2.fastq.gz,bc6a5ee5798315eb32ba6adb31f7dbe2;b048921b8d9f6eaeb28a29a683faeecf,PAIRED,SAMEA104188739_,SAMEA104188739,ERR2060091,PRJEB21997,ERZ794790,20160095,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794791/SAMEA104188779_Dec-2018.txt,8da3ffc1d92f594863790832b11172a6,20160171,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060131/ERR2060131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/001/ERR2060131/ERR2060131_2.fastq.gz,b79aa40ee425972e303050f0e67db580;f46f182f3fba0c96f6e23d365af4c578,PAIRED,SAMEA104188779_,SAMEA104188779,ERR2060131,PRJEB21997,ERZ794791,20160171,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794792/SAMEA104188787_Dec-2018.txt,4fa3063d198945c94b870c0ef1220754,V074,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060139/ERR2060139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060139/ERR2060139_2.fastq.gz,9116fed884e96e4b768b89fb2efece91;eb8721b54c75e109e410b9ee05796381,PAIRED,SAMEA104188787_,SAMEA104188787,ERR2060139,PRJEB21997,ERZ794792,V074,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794793/SAMEA104188751_Dec-2018.txt,f26d74126d3d17eda17a042190bb826f,20160108,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060103/ERR2060103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/003/ERR2060103/ERR2060103_2.fastq.gz,fe81b5e28788b0e67553e7dc266fffbf;35f4e2d27508c2b9898bc09a755a23a3,PAIRED,SAMEA104188751_,SAMEA104188751,ERR2060103,PRJEB21997,ERZ794793,20160108,Viet Nam,0.01,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794794/SAMEA104188758_Dec-2018.txt,95a4273a6ab6d4f9f188e838b0adedfc,20160150,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060110/ERR2060110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/000/ERR2060110/ERR2060110_2.fastq.gz,1ad62b562146ec8bd19857bf39253ca5;de2527319066c81e3ec7cda4ec6be383,PAIRED,SAMEA104188758_,SAMEA104188758,ERR2060110,PRJEB21997,ERZ794794,20160150,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794795/SAMEA104188720_Dec-2018.txt,782708ae5b366d04aeaccb3c2b671108,20151357,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060072/ERR2060072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060072/ERR2060072_2.fastq.gz,9e006c8351230d34ea9f46a1723e85e5;483e7f49043b26f1406088ded9ccd8bd,PAIRED,SAMEA104188720_,SAMEA104188720,ERR2060072,PRJEB21997,ERZ794795,20151357,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794796/SAMEA104188765_Dec-2018.txt,5c75fcbd77138b4923649c347f43c06d,20160157,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060117/ERR2060117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/007/ERR2060117/ERR2060117_2.fastq.gz,1fe0c9b854493aad4c3a023bdf5a1bee;277cb24fd4a25beebeb448cce2f78de6,PAIRED,SAMEA104188765_,SAMEA104188765,ERR2060117,PRJEB21997,ERZ794796,20160157,Viet Nam,0.125,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794797/SAMEA104188683_Dec-2018.txt,25d280fde6364598765c95f0d13b078e,20151016,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060035/ERR2060035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060035/ERR2060035_2.fastq.gz,20bf61d517b1c98095cb0081fe7b5977;035971904e498a88f0fade3a1b86d300,PAIRED,SAMEA104188683_,SAMEA104188683,ERR2060035,PRJEB21997,ERZ794797,20151016,Viet Nam,1,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794798/SAMEA104188773_Dec-2018.txt,e7d8d549f65c50cca93d8a11764cd0f6,20160165,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060125/ERR2060125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060125/ERR2060125_2.fastq.gz,a2c1e703420624b41f6a9dbad776812f;3d581546c58b5db605d0963fb6a0ba21,PAIRED,SAMEA104188773_,SAMEA104188773,ERR2060125,PRJEB21997,ERZ794798,20160165,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794799/SAMEA104188696_Dec-2018.txt,bf6b14cb68aae964460cbd4ad6d544b3,20151204,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060048/ERR2060048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/008/ERR2060048/ERR2060048_2.fastq.gz,77839eadcb447b9ac0081c547247e57d;105875a9efdcf741f7334d8dd7837162,PAIRED,SAMEA104188696_,SAMEA104188696,ERR2060048,PRJEB21997,ERZ794799,20151204,Viet Nam,0.38,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794800/SAMEA104188774_Dec-2018.txt,b56ff16201b9b5b8ae23997afc01324c,20160166,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060126/ERR2060126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060126/ERR2060126_2.fastq.gz,0a20a014bad150f7e07856476b75edce;ae7fa49ef90e797648bfaac7cb21ee14,PAIRED,SAMEA104188774_,SAMEA104188774,ERR2060126,PRJEB21997,ERZ794800,20160166,Viet Nam,0.125,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794801/SAMEA104188740_Dec-2018.txt,dbd4bc457245d15601bf90c8da96a3d5,20160096,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060092/ERR2060092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/002/ERR2060092/ERR2060092_2.fastq.gz,d6f9a2db352653864c019cc1cb93af3b;aa0c73957f477b0446fce217579edfbb,PAIRED,SAMEA104188740_,SAMEA104188740,ERR2060092,PRJEB21997,ERZ794801,20160096,Viet Nam,0.023,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794802/SAMEA104188733_Dec-2018.txt,57ab04e5e387c94455e81f1c9681c22c,20151482,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060085/ERR2060085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/005/ERR2060085/ERR2060085_2.fastq.gz,4742911bb816d1b141e4e088bb3353fa;9e2e480cc7d05f752d8445cb8ec4f5dd,PAIRED,SAMEA104188733_,SAMEA104188733,ERR2060085,PRJEB21997,ERZ794802,20151482,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794803/SAMEA104188717_Dec-2018.txt,1937eae9680052fa2d82dc76ccf18035,20151320,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060069/ERR2060069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/009/ERR2060069/ERR2060069_2.fastq.gz,f91109c92ab0ef64ffd5567333b810a2;80f68735a4b2f89895a5d466f0e4affd,PAIRED,SAMEA104188717_,SAMEA104188717,ERR2060069,PRJEB21997,ERZ794803,20151320,Viet Nam,0.25,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794804/SAMEA104188764_Dec-2018.txt,a1bad8c5e4d05a22a9232fe878c9d339,20160156,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060116/ERR2060116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/006/ERR2060116/ERR2060116_2.fastq.gz,c196e1152c8140d3405c734db48afedc;0d226626d3a616fd208d8e12311c3b61,PAIRED,SAMEA104188764_,SAMEA104188764,ERR2060116,PRJEB21997,ERZ794804,20160156,Viet Nam,32,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ794/ERZ794805/SAMEA104188722_Dec-2018.txt,a7ea981fe7d7f112ba26c24031409186,20151361,Viet Nam,ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060074/ERR2060074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR206/004/ERR2060074/ERR2060074_2.fastq.gz,5b25dcfbc14d6816f7ce84e263fcd596;6197f58586afda6dabc87394e6f660b2,PAIRED,SAMEA104188722_,SAMEA104188722,ERR2060074,PRJEB21997,ERZ794805,20151361,Viet Nam,0.38,train
